web-scraper-order,web-scraper-start-url,news-link,news-link-href
"1677583133-1927","https://turnbackhoax.id/page/20","[SALAH] Gambar Minuman Keras di FIFA 2022","https://turnbackhoax.id/2023/01/17/salah-gambar-minuman-keras-di-fifa-2022/"
"1677583133-1928","https://turnbackhoax.id/page/20","[SALAH] Video Bule Ojo Dibandingke dalam The Voice Eropa","https://turnbackhoax.id/2023/01/17/salah-video-bule-ojo-dibandingke-dalam-the-voice-eropa/"
"1677583133-1929","https://turnbackhoax.id/page/20","[SALAH] AKUN WHATSAPP WAKIL WALI KOTA TANGERANG SELATAN MEMINTA SEJUMLAH UANG DAN MENJANJIKAN SESUATU","https://turnbackhoax.id/2023/01/17/salah-akun-whatsapp-wakil-wali-kota-tangerang-selatan-meminta-sejumlah-uang-dan-menjanjikan-sesuatu/"
"1677583133-1930","https://turnbackhoax.id/page/20","[SALAH] Video “VIRAL TERBARU HARI INI PERANG LAWAN AUSTRALIA”","https://turnbackhoax.id/2023/01/16/salah-video-viral-terbaru-hari-ini-perang-lawan-australia/"
"1677583133-1931","https://turnbackhoax.id/page/20","[SALAH] Pesawat Garuda Indonesia mendarat darurat di Iran","https://turnbackhoax.id/2023/01/16/salah-pesawat-garuda-indonesia-mendarat-darurat-di-iran/"
"1677583133-1932","https://turnbackhoax.id/page/20","[SALAH] RONALDO PAMER JERSEY BERLOGO PARTAI GOLKAR","https://turnbackhoax.id/2023/01/16/salah-ronaldo-pamer-jersey-berlogo-partai-golkar/"
"1677583133-1933","https://turnbackhoax.id/page/20","[SALAH] RONALDO CETAK GOL PERDANA DI KLUB AL-NASSR","https://turnbackhoax.id/2023/01/16/salah-ronaldo-cetak-gol-perdana-di-klub-al-nassr/"
"1677583133-1934","https://turnbackhoax.id/page/20","[SALAH] Betrand Peto dipulangkan Ruben Onsu ke NTT","https://turnbackhoax.id/2023/01/16/salah-betrand-peto-dipulangkan-ruben-onsu-ke-ntt/"
"1677583133-1935","https://turnbackhoax.id/page/20","[SALAH] Video Rusia Mendukung Indonesia dalam Perang Menghadapi Australia","https://turnbackhoax.id/2023/01/16/salah-video-rusia-mendukung-indonesia-dalam-perang-menghadapi-australia/"
"1677583133-1936","https://turnbackhoax.id/page/20","[SALAH] SURAT EDARAN PENGGALANGAN DANA OLEH DINSOS PROVINSI KALIMANTAN SELATAN","https://turnbackhoax.id/2023/01/16/salah-surat-edaran-penggalangan-dana-oleh-dinsos-provinsi-kalimantan-selatan/"
"1677583133-1937","https://turnbackhoax.id/page/20","[SALAH] Kode Verifikasi Tiktok Dikirim Lewat Pesan Whatsapp Nusa Konten Media Perkasa","https://turnbackhoax.id/2023/01/16/salah-kode-verifikasi-tiktok-dikirim-lewat-pesan-whatsapp-nusa-konten-media-perkasa/"
"1677583133-1938","https://turnbackhoax.id/page/20","[SALAH] Indonesia dan Australia Perang, Terdengar Suara Tembakan Dari Sebuah Helikopter","https://turnbackhoax.id/2023/01/16/salah-indonesia-dan-australia-perang-terdengar-suara-tembakan-dari-sebuah-helikopter/"
"1677583133-1939","https://turnbackhoax.id/page/20","[SALAH] Foto Anak SD Di Purwakarta Main Lato-Lato Hingga Bola Mata Pecah, Mata Buta Sebelah","https://turnbackhoax.id/2023/01/16/salah-foto-anak-sd-di-purwakarta-main-lato-lato-hingga-bola-mata-pecah-mata-buta-sebelah/"
"1677583133-1940","https://turnbackhoax.id/page/20","[SALAH] Video Ibu Norma Risma Diusir Warga","https://turnbackhoax.id/2023/01/16/salah-video-ibu-norma-risma-diusir-warga/"
"1677583139-1941","https://turnbackhoax.id/page/19","[SALAH] Perusahaan Biskuit Oreo menegaskan bahwa produknya Haram","https://turnbackhoax.id/2023/01/19/salah-perusahaan-biskuit-oreo-menegaskan-bahwa-produknya-haram/"
"1677583139-1942","https://turnbackhoax.id/page/19","[SALAH] Modus baru penyelundupan Narkoba Pake Kelapa muda (Dugan) Tangkorak China utk hancurkan GENERASI INDONESIA","https://turnbackhoax.id/2023/01/19/salah-modus-baru-penyelundupan-narkoba-pake-kelapa-muda-dugan-tangkorak-china-utk-hancurkan-generasi-indonesia/"
"1677583139-1943","https://turnbackhoax.id/page/19","[SALAH] Video “Istri Anies & Anies Tiba Di Gedung KPK, Penyidik Dalami K0rupsi Bans0s Yang Merugikan Rakyat 3 T?”","https://turnbackhoax.id/2023/01/19/salah-video-istri-anies-anies-tiba-di-gedung-kpk-penyidik-dalami-k0rupsi-bans0s-yang-merugikan-rakyat-3-t/"
"1677583139-1944","https://turnbackhoax.id/page/19","[SALAH] Video Ulasan Iphone 16 Pro","https://turnbackhoax.id/2023/01/19/salah-video-ulasan-iphone-16-pro/"
"1677583139-1945","https://turnbackhoax.id/page/19","[SALAH] Hakim Temukan Puluhan Tengkorak di Rumah Ferdy Sambo","https://turnbackhoax.id/2023/01/19/salah-hakim-temukan-puluhan-tengkorak-di-rumah-ferdy-sambo/"
"1677583139-1946","https://turnbackhoax.id/page/19","[SALAH] Indonesia Uji Coba Peluru Kendali Bertenaga Nuklir","https://turnbackhoax.id/2023/01/19/salah-indonesia-uji-coba-peluru-kendali-bertenaga-nuklir/"
"1677583139-1947","https://turnbackhoax.id/page/19","[SALAH] Krisdayanti dikabarkan masuk penjara","https://turnbackhoax.id/2023/01/19/salah-krisdayanti-dikabarkan-masuk-penjara/"
"1677583139-1948","https://turnbackhoax.id/page/19","[SALAH] Laudya Cynthia Bella pindah agama","https://turnbackhoax.id/2023/01/19/salah-laudya-cynthia-bella-pindah-agama/"
"1677583139-1949","https://turnbackhoax.id/page/19","[SALAH] Mantan CEO Twitter Ditangkap Karena Kasus Pornografi Anak","https://turnbackhoax.id/2023/01/19/salah-mantan-ceo-twitter-ditangkap-karena-kasus-pornografi-anak/"
"1677583139-1950","https://turnbackhoax.id/page/19","[SALAH] Video Febri Diansyah Diseret Keluar Dalam Persidangan Ferdy Sambo Hingga Mengancam Bunuh Hakim","https://turnbackhoax.id/2023/01/19/salah-video-febri-diansyah-diseret-keluar-dalam-persidangan-ferdy-sambo-hingga-mengancam-bunuh-hakim/"
"1677583139-1951","https://turnbackhoax.id/page/19","[SALAH] Video Kapal Malaysia Nekat Masuk ke Indonesia","https://turnbackhoax.id/2023/01/19/salah-video-kapal-malaysia-nekat-masuk-ke-indonesia/"
"1677583139-1952","https://turnbackhoax.id/page/19","[SALAH] Gambar Tangkapan Layar Artikel Fajar.co.id “8 Parpol Nyatakan Tolak system Pemilu Proporsional Tertutup Hasti Kristiyanto Bilang ; Jangan sekali kali intervensi MK Ketua MK itu Ipar Pak Jokowi, kalian bosa sengsara apapun kami bisa lakukan”","https://turnbackhoax.id/2023/01/18/salah-gambar-tangkapan-layar-artikel-fajar-co-id-8-parpol-nyatakan-tolak-system-pemilu-proporsional-tertutup-hasti-kristiyanto-bilang-jangan-sekali-kali-intervensi-mk-ketua-mk-itu-ipar-pak-jokow/"
"1677583139-1953","https://turnbackhoax.id/page/19","[SALAH] Gambar Tangkapan Layar Artikel Fajar.co.id “Penyebab suara Ganjar Pranowo Jeblok di Jatim dan Jabar karena gagal mengentas kan kemiskinan dan banjir”","https://turnbackhoax.id/2023/01/18/salah-gambar-tangkapan-layar-artikel-fajar-co-id-penyebab-suara-ganjar-pranowo-jeblok-di-jatim-dan-jabar-karena-gagal-mengentas-kan-kemiskinan-dan-banjir/"
"1677583139-1954","https://turnbackhoax.id/page/19","[SALAH] Arti Coronavirus dalam Bahasa Latin adalah Serangan Jantung","https://turnbackhoax.id/2023/01/18/salah-arti-coronavirus-dalam-bahasa-latin-adalah-serangan-jantung/"
"1677583139-1955","https://turnbackhoax.id/page/19","[SALAH] “BEGINILAH PERLAKUAN TKA CINA RRC MENGHAJAR Tenaga Kerja Lokal”","https://turnbackhoax.id/2023/01/18/salah-beginilah-perlakuan-tka-cina-rrc-menghajar-tenaga-kerja-lokal/"
"1677583139-1956","https://turnbackhoax.id/page/19","[SALAH] SURAT PERJANJIAN VERIFIKASI SALDO OLEH BANK INDONESIA","https://turnbackhoax.id/2023/01/18/salah-surat-perjanjian-verifikasi-saldo-oleh-bank-indonesia/"
"1677583139-1957","https://turnbackhoax.id/page/19","[SALAH] ERDOGAN TURUN TANGAN…!!! TURKI LUNCURKAN RIBUAN PASUKAN UNTUK BANTU TNI-RUSIA KUASAI PULAU PASIR","https://turnbackhoax.id/2023/01/18/erdogan-turun-tangan-turki-luncurkan-ribuan-pasukan-untuk-bantu-tni-rusia-kuasai-pulau-pasir/"
"1677583139-1958","https://turnbackhoax.id/page/19","[SALAH] “ISTANA HANCUR TOTAL, MAHASISWA PAKSA JOKOWI MUNDUR SECARA TIDAK HORMAT”","https://turnbackhoax.id/2023/01/17/salah-istana-hancur-total-mahasiswa-paksa-jokowi-mundur-secara-tidak-hormat/"
"1677583139-1959","https://turnbackhoax.id/page/19","[SALAH] Video Keluarga Cendana Menjemput Tiko","https://turnbackhoax.id/2023/01/17/salah-video-keluarga-cendana-menjemput-tiko/"
"1677583139-1960","https://turnbackhoax.id/page/19","[SALAH] Video Ferry Irawan Jujur ke Uya Kuya","https://turnbackhoax.id/2023/01/17/salah-video-ferry-irawan-jujur-ke-uya-kuya/"
"1677583143-1961","https://turnbackhoax.id/page/18","[SALAH] MEGA USUNG GIBRAN-GANJAR 2024","https://turnbackhoax.id/2023/01/23/salah-mega-usung-gibran-ganjar-2024/"
"1677583143-1962","https://turnbackhoax.id/page/18","[SALAH] NASA PUNYA MESIN PEMBUAT AWAN HUJAN BUATAN","https://turnbackhoax.id/2023/01/23/salah-nasa-punya-mesin-pembuat-awan-hujan-buatan/"
"1677583143-1963","https://turnbackhoax.id/page/18","[SALAH] Kamar Ferry Irawan Digeledah, Bukti Baru Terungkap","https://turnbackhoax.id/2023/01/23/salah-kamar-ferry-irawan-digeledah-bukti-baru-terungkap/"
"1677583143-1964","https://turnbackhoax.id/page/18","[SALAH] Jus Daun Pepaya untuk Obat Demam Berdarah Dengue (DBD)","https://turnbackhoax.id/2023/01/23/salah-jus-daun-pepaya-untuk-obat-demam-berdarah-dengue-dbd/"
"1677583143-1965","https://turnbackhoax.id/page/18","[SALAH] Gambar Tangkapan Layar Artikel Warta Ekonomi “Ganjar Pranowo gagal Tangani banjir Semarang Netizen ; Pangeran Tik Tok kemana aja”","https://turnbackhoax.id/2023/01/23/salah-gambar-tangkapan-layar-artikel-warta-ekonomi-ganjar-pranowo-gagal-tangani-banjir-semarang-netizen-pangeran-tik-tok-kemana-aja/"
"1677583143-1966","https://turnbackhoax.id/page/18","[SALAH] Video Ferry Irawan Dibawa Ambulance Setelah 4 Hari Dipenjara","https://turnbackhoax.id/2023/01/23/salah-video-ferry-irawan-dibawa-ambulance-setelah-4-hari-dipenjara/"
"1677583143-1967","https://turnbackhoax.id/page/18","[SALAH] Video “Malaysia hancur lebur”","https://turnbackhoax.id/2023/01/22/salah-video-malaysia-hancur-lebur/"
"1677583143-1968","https://turnbackhoax.id/page/18","[SALAH] Indonesia Vs Australia Pecah!!! Indonesia Lancarkan Serangan Ke Garda Terdepan Australia","https://turnbackhoax.id/2023/01/22/salah-indonesia-vs-australia-pecah-indonesia-lancarkan-serangan-ke-garda-terdepan-australia/"
"1677583143-1969","https://turnbackhoax.id/page/18","[SALAH] “ALLHAMDULILLAH !! AKHIRNYA AYAH BRIGADIR J, BEBASKAN BHARADA E”","https://turnbackhoax.id/2023/01/22/salah-allhamdulillah-akhirnya-ayah-brigadir-j-bebaskan-bharada-e/"
"1677583143-1970","https://turnbackhoax.id/page/18","[SALAH] “JIKA ANDA DIGIGIT ULAR COBRA JANGAN PANIK, TUMBUKAN KUNYIT, SELEDRI DAN MINYAK KAYU PUTIH OLESKAN KEBAGIAN YANG DIGIGIT DAN DIBUNGKUS SELURUH TUBUH DENGAN KAIN KAFAN”","https://turnbackhoax.id/2023/01/22/salah-jika-anda-digigit-ular-cobra-jangan-panik-tumbukan-kunyit-seledri-dan-minyak-kayu-putih-oleskan-kebagian-yang-digigit-dan-dibungkus-seluruh-tubuh-dengan-kain-kafan/"
"1677583143-1971","https://turnbackhoax.id/page/18","[SALAH] PDIP usung Megawati di pilpres 2024","https://turnbackhoax.id/2023/01/22/salah-pdip-usung-megawati-di-pilpres-2024/"
"1677583143-1972","https://turnbackhoax.id/page/18","[SALAH] Ibu Norma Risma Hamil Tiga Bulan Dengan Menantunya","https://turnbackhoax.id/2023/01/21/salah-ibu-norma-risma-hamil-tiga-bulan-dengan-menantunya/"
"1677583143-1973","https://turnbackhoax.id/page/18","[SALAH] Ronaldo mengaku cinta Islam.","https://turnbackhoax.id/2023/01/20/salah-ronaldo-mengaku-cinta-islam/"
"1677583143-1974","https://turnbackhoax.id/page/18","[SALAH] Video Ferdy Sambo Ngamuk Di Ruang Sidang","https://turnbackhoax.id/2023/01/20/salah-video-ferdy-sambo-ngamuk-di-ruang-sidang/"
"1677583143-1975","https://turnbackhoax.id/page/18","[SALAH] Video Hakim Wahyu Diseret Paksa Keluar Sidang","https://turnbackhoax.id/2023/01/20/salah-video-hakim-wahyu-diseret-paksa-keluar-sidang/"
"1677583143-1976","https://turnbackhoax.id/page/18","[SALAH] Dokter Malaysia dihukum mati karena bunuh pasien dengan vaksin Covid","https://turnbackhoax.id/2023/01/20/salah-dokter-malaysia-dihukum-mati-karena-bunuh-pasien-dengan-vaksin-covid/"
"1677583143-1977","https://turnbackhoax.id/page/18","[SALAH] JOKOWI STRES, GIBRAN DIPASTIKAN DIHUKUM MATI","https://turnbackhoax.id/2023/01/20/salah-jokowi-stres-gibran-dipastikan-dihukum-mati/"
"1677583143-1978","https://turnbackhoax.id/page/18","[SALAH] KPK GELEDAH KANTOR WALIKOTA SOLO","https://turnbackhoax.id/2023/01/20/salah-kpk-geledah-kantor-walikota-solo/"
"1677583143-1979","https://turnbackhoax.id/page/18","[SALAH] DETIK-DETIK JATUHNYA PESAWAT DI NEPAL","https://turnbackhoax.id/2023/01/19/salah-detik-detik-jatuhnya-pesawat-di-nepal/"
"1677583143-1980","https://turnbackhoax.id/page/18","[SALAH] “PERGOKI SARWENDAH DAN BETRAND SEDANG DIKAMAR RUBEN ONSU ANCAM AKHIRI HAK ASUH BETRAND”","https://turnbackhoax.id/2023/01/19/salah-pergoki-sarwendah-dan-betrand-sedang-dikamar-ruben-onsu-ancam-akhiri-hak-asuh-betrand/"
"1677583152-1981","https://turnbackhoax.id/page/17","[SALAH] Bill Gates Menarik Diri Tidak Jadi Hadiri KTT WEF 2023 di Davos, Swiss","https://turnbackhoax.id/2023/01/24/salah-bill-gates-menarik-diri-tidak-jadi-hadiri-ktt-wef-2023-di-davos-swiss/"
"1677583152-1982","https://turnbackhoax.id/page/17","[SALAH] Shopee Bagi Hadiah Rp185Juta Diumumkan Secara Resmi Via SMS","https://turnbackhoax.id/2023/01/24/salah-shopee-bagi-hadiah-rp185juta-diumumkan-secara-resmi-via-sms/"
"1677583152-1983","https://turnbackhoax.id/page/17","[SALAH] Wisatawan Lari Akibat Letusan Gunung Tangkuban Perahu","https://turnbackhoax.id/2023/01/24/salah-wisatawan-lari-akibat-letusan-gunung-tangkuban-perahu/"
"1677583152-1984","https://turnbackhoax.id/page/17","[SALAH] Kini Sudah Ada Fasilitas Rahim Buatan, Orang Tua Bisa Memilih Karakteristik Bayinya","https://turnbackhoax.id/2023/01/24/salah-kini-sudah-ada-fasilitas-rahim-buatan-orang-tua-bisa-memilih-karakteristik-bayinya/"
"1677583152-1985","https://turnbackhoax.id/page/17","[SALAH] Hanya Dengan Obat Sirup Dapat Menyembuhkan Berbagai Penyakit Paru-Paru","https://turnbackhoax.id/2023/01/24/salah-hanya-dengan-obat-sirup-dapat-menyembuhkan-berbagai-penyakit-paru-paru/"
"1677583152-1986","https://turnbackhoax.id/page/17","[SALAH] Video Keadaan Pulau Jawa yang Tenggelam Akibat Pemanasan Global","https://turnbackhoax.id/2023/01/24/salah-video-keadaan-pulau-jawa-yang-tenggelam-akibat-pemanasan-global/"
"1677583152-1987","https://turnbackhoax.id/page/17","[SALAH] Komedian Mandra Meninggal Dunia","https://turnbackhoax.id/2023/01/24/salah-komedian-mandra-meninggal-dunia/"
"1677583152-1988","https://turnbackhoax.id/page/17","[SALAH] Gempa Bumi di Malang Telan Ratusan Koban Jiwa","https://turnbackhoax.id/2023/01/24/salah-gempa-bumi-di-malang-telan-ratusan-koban-jiwa/"
"1677583152-1989","https://turnbackhoax.id/page/17","[SALAH] Anies Mengalami Kecelakaan di Tol","https://turnbackhoax.id/2023/01/24/salah-anies-mengalami-kecelakaan-di-tol/"
"1677583152-1990","https://turnbackhoax.id/page/17","[SALAH]Ibu Norma Klarifikasi","https://turnbackhoax.id/2023/01/24/salahibu-norma-klarifikasi/"
"1677583152-1991","https://turnbackhoax.id/page/17","[SALAH] Korban Dijadikan Tersangka!! Mantan Suami Berhasil Memenjarakan Norma Risma, Semua Artis Murka!!","https://turnbackhoax.id/2023/01/24/salah-korban-dijadikan-tersangka-mantan-suami-berhasil-memenjarakan-norma-risma-semua-artis-murka/"
"1677583152-1992","https://turnbackhoax.id/page/17","[SALAH] Akun WhatsApp Sekda Lebak Budi Santoso Menawarkan Program Bantuan Masjid","https://turnbackhoax.id/2023/01/24/salah-akun-whatsapp-sekda-lebak-budi-santoso-menawarkan-program-bantuan-masjid/"
"1677583152-1993","https://turnbackhoax.id/page/17","[SALAH] Akun WhatsApp Kepala Dinas PU Bina Marga dan Sumber Daya Air Sidoarjo Dwi Eko Saptono","https://turnbackhoax.id/2023/01/24/salah-akun-whatsapp-kepala-dinas-pu-bina-marga-dan-sumber-daya-air-sidoarjo-dwi-eko-saptono/"
"1677583152-1994","https://turnbackhoax.id/page/17","[SALAH] Jangan makan pisang ketika sakit asma, batuk, pilek dan gangguan pencernaan","https://turnbackhoax.id/2023/01/24/salah-jangan-makan-pisang-ketika-sakit-asma-batuk-pilek-dan-gangguan-pencernaan/"
"1677583152-1995","https://turnbackhoax.id/page/17","[SALAH] Ratusan Rudal Australia Mendarat di Jantung Konvoi TNI","https://turnbackhoax.id/2023/01/24/salah-ratusan-rudal-australia-mendarat-di-jantung-konvoi-tni/"
"1677583152-1996","https://turnbackhoax.id/page/17","[SALAH] Virus Ponsel dari Memperbarui WhatsApp Gold dan Video Martinelli","https://turnbackhoax.id/2023/01/24/salah-virus-ponsel-dari-memperbarui-whatsapp-gold-dan-video-martinelli/"
"1677583152-1997","https://turnbackhoax.id/page/17","[SALAH] Gula Merah Lebih Sehat daripada Gula Pasir dan Gula Batu","https://turnbackhoax.id/2023/01/24/salah-gula-merah-lebih-sehat-daripada-gula-pasir-dan-gula-batu/"
"1677583152-1998","https://turnbackhoax.id/page/17","[SALAH] Raffi Ahmad dan Ruben Onsu Sumbang 1.2M untuk Indra Bekti","https://turnbackhoax.id/2023/01/24/salah-raffi-ahmad-dan-ruben-onsu-sumbang-1-2m-untuk-indra-bekti/"
"1677583152-1999","https://turnbackhoax.id/page/17","[SALAH] Video Najwa Shihab Membongkar 3 Rahasia Yessy Kirana Yudha","https://turnbackhoax.id/2023/01/24/salah-video-najwa-shihab-membongkar-3-rahasia-yessy-kirana-yudha/"
"1677583152-2000","https://turnbackhoax.id/page/17","[SALAH] Presenter Indra Bekti Meninggal Dunia","https://turnbackhoax.id/2023/01/24/salah-presenter-indra-bekti-meninggal-dunia/"
"1677583157-2001","https://turnbackhoax.id/page/16","[SALAH] Jokowi Terharu Kaesang Bantu Seluruh Biaya Pengobatan Indra Bekti","https://turnbackhoax.id/2023/01/26/salah-jokowi-terharu-kaesang-bantu-seluruh-biaya-pengobatan-indra-bekti/"
"1677583157-2002","https://turnbackhoax.id/page/16","[SALAH] Tentara Australia Menyerah kepada Pasukan Indonesia","https://turnbackhoax.id/2023/01/26/salah-tentara-australia-menyerah-kepada-pasukan-indonesia/"
"1677583157-2003","https://turnbackhoax.id/page/16","[SALAH] BERTAUBAT.! IBU NORMA RISMA TEBUS KESALAHAN, BONGKAR RAHASIA ROZY, AKHIRNYA ROZY RESMI DI PENJARA","https://turnbackhoax.id/2023/01/26/salah-bertaubat-ibu-norma-risma-tebus-kesalahan-bongkar-rahasia-rozy-akhirnya-rozy-resmi-di-penjara/"
"1677583157-2004","https://turnbackhoax.id/page/16","[SALAH] PEMUDA YG GREBEK MUNCUL.! TUNJUKKAN ADEGAN TEL4NJ4NG IBU NORMA SAAT DIKONTRAKAN ROZY","https://turnbackhoax.id/2023/01/26/salah-pemuda-yg-grebek-muncul-tunjukkan-adegan-tel4nj4ng-ibu-norma-saat-dikontrakan-rozy/"
"1677583157-2005","https://turnbackhoax.id/page/16","[SALAH] M4MPUS.! PEMERINTAH JERMAN TAMPAR KERAS NIKMIR, TERNYATA BUNDA CORLA TAAT PAJAK & WNA YANG BAIK","https://turnbackhoax.id/2023/01/26/salah-m4mpus-pemerintah-jerman-tampar-keras-nikmir-ternyata-bunda-corla-taat-pajak-wna-yang-baik/"
"1677583157-2006","https://turnbackhoax.id/page/16","[SALAH] Video “vaksin Pfizer adalah vaksin yang tidak efektif”","https://turnbackhoax.id/2023/01/25/salah-video-vaksin-pfizer-adalah-vaksin-yang-tidak-efektif/"
"1677583157-2007","https://turnbackhoax.id/page/16","[SALAH]: Cuti Bersama 23 Januari 2023 Bukan Libur Imlek Tapi Karena Ulang Tahun Megawati Soekarnoputri","https://turnbackhoax.id/2023/01/25/salah-cuti-bersama-23-januari-2023-bukan-libur-imlek-tapi-karena-ulang-tahun-megawati-soekarnoputri/"
"1677583157-2008","https://turnbackhoax.id/page/16","[SALAH] Video Awan Supercell di Miami","https://turnbackhoax.id/2023/01/25/salah-video-awan-supercell-di-miami/"
"1677583157-2009","https://turnbackhoax.id/page/16","[SALAH]: Pernyataan Sri Sultan Hamengkubuwono Bahwa Etnis Cina Tidak Pantas Jadi Pemimpin di Nusantara","https://turnbackhoax.id/2023/01/25/salah-pernyataan-sri-sultan-hamengkubuwono-bahwa-etnis-cina-tidak-pantas-jadi-pemimpin-di-nusantara/"
"1677583157-2010","https://turnbackhoax.id/page/16","[SALAH] SMP N 1 Ciawi memasukkan Kurikulum Dansa dlm pelajaran Extrakulikuler","https://turnbackhoax.id/2023/01/25/salah-smp-n-1-ciawi-memasukkan-kurikulum-dansa-dlm-pelajaran-extrakulikuler/"
"1677583157-2011","https://turnbackhoax.id/page/16","[SALAH] Varrel Usir Ferry Irawan Waktu Pulang ke Rumah Venna Melinda.","https://turnbackhoax.id/2023/01/25/salah-varrel-usir-ferry-irawan-waktu-pulang-ke-rumah-venna-melinda/"
"1677583157-2012","https://turnbackhoax.id/page/16","[SALAH] Iriana Jokowi Marah Besar Tak Terima Kehormatan Presiden Dilecehkan","https://turnbackhoax.id/2023/01/25/salah-iriana-jokowi-marah-besar-tak-terima-kehormatan-presiden-dilecehkan/"
"1677583157-2013","https://turnbackhoax.id/page/16","[SALAH] Azriel Hermansyah menghamili seorang gadis Bali","https://turnbackhoax.id/2023/01/25/salah-azriel-hermansyah-menghamili-seorang-gadis-bali/"
"1677583157-2014","https://turnbackhoax.id/page/16","[SALAH] Kaesang dan Erina Putuskan Berpisah","https://turnbackhoax.id/2023/01/25/salah-kaesang-dan-erina-putuskan-berpisah/"
"1677583157-2015","https://turnbackhoax.id/page/16","[SALAH] Kopi Hitam Obat Step atau Kejang","https://turnbackhoax.id/2023/01/25/salah-kopi-hitam-obat-step-atau-kejang/"
"1677583157-2016","https://turnbackhoax.id/page/16","[SALAH] Rekaman Pesawat Yeti Airlines Jatuh Di Nepal terekam Kamera Mobil","https://turnbackhoax.id/2023/01/25/salah-rekaman-pesawat-yeti-airlines-jatuh-di-nepal-terekam-kamera-mobil/"
"1677583157-2017","https://turnbackhoax.id/page/16","[SALAH] Video “dilakukan secara masal – malaysia – ucrania”","https://turnbackhoax.id/2023/01/24/salah-video-dilakukan-secara-masal-malaysia-ucrania/"
"1677583157-2018","https://turnbackhoax.id/page/16","[SALAH] Ukraina Tembak Rudal ke Jet Tempur Sendiri","https://turnbackhoax.id/2023/01/24/salah-ukraina-tembak-rudal-ke-jet-tempur-sendiri/"
"1677583157-2019","https://turnbackhoax.id/page/16","[SALAH] Krisdayanti Meninggal Dunia","https://turnbackhoax.id/2023/01/24/salah-krisdayanti-meninggal-dunia/"
"1677583157-2020","https://turnbackhoax.id/page/16","[SALAH] Rebel News ungkap keborokan Vaksin Pfizer","https://turnbackhoax.id/2023/01/24/salah-rebel-news-ungkap-keborokan-vaksin-pfizer/"
"1677583163-2021","https://turnbackhoax.id/page/15","[SALAH] Kematian Lisa Marie Presley Berkaitan Dengan Suntikan Vaksin Covid-19","https://turnbackhoax.id/2023/01/26/salah-kematian-lisa-marie-presley-berkaitan-dengan-suntikan-vaksin-covid-19/"
"1677583163-2022","https://turnbackhoax.id/page/15","[SALAH] CEO Moderna Baru Mengakui Telah Membuat Vaksin Covid-19 Bahkan Sebelum Penyakit Itu Punya Nama","https://turnbackhoax.id/2023/01/26/salah-ceo-moderna-baru-mengakui-telah-membuat-vaksin-covid-19-bahkan-sebelum-penyakit-itu-punya-nama/"
"1677583163-2023","https://turnbackhoax.id/page/15","[SALAH] Foto Mzee John Merayakan Ulang Tahun ke 146 Tahun","https://turnbackhoax.id/2023/01/26/salah-foto-mzee-john-merayakan-ulang-tahun-ke-146-tahun/"
"1677583163-2024","https://turnbackhoax.id/page/15","[SALAH] Pemanasan Global Adalah Hoax, Data Menunjukkan Suhu Bumi Semakin Mendingin 0,11°C per Dekade","https://turnbackhoax.id/2023/01/26/salah-pemanasan-global-adalah-hoax-data-menunjukkan-suhu-bumi-semakin-mendingin-011c-per-dekade/"
"1677583163-2025","https://turnbackhoax.id/page/15","[SALAH] Klitih di Solo","https://turnbackhoax.id/2023/01/26/salah-klitih-di-solo/"
"1677583163-2026","https://turnbackhoax.id/page/15","[SALAH] Jhon LBF Membagikan Uang 100 Juta","https://turnbackhoax.id/2023/01/26/salah-jhon-lbf-membagikan-uang-100-juta/"
"1677583163-2027","https://turnbackhoax.id/page/15","[SALAH] Masker Menyebabkan Kanker hingga Hipoksemia","https://turnbackhoax.id/2023/01/26/salah-masker-menyebabkan-kanker-hingga-hipoksemia/"
"1677583163-2028","https://turnbackhoax.id/page/15","[SALAH] Lukas Enembe Seret SBY Dan Ketum Demokrat","https://turnbackhoax.id/2023/01/26/salah-lukas-enembe-seret-sby-dan-ketum-demokrat/"
"1677583163-2029","https://turnbackhoax.id/page/15","[SALAH] “CAK NUN SEBUT JOKOWI SEPERTI FIR’AUN KARENA DISURUH”","https://turnbackhoax.id/2023/01/26/salah-cak-nun-sebut-jokowi-seperti-firaun-karena-disuruh/"
"1677583163-2030","https://turnbackhoax.id/page/15","[SALAH] Pesan Whatsapp Imbauan TNI POLRI Modus Kejahatan Anak Kecil Membawa Alamat","https://turnbackhoax.id/2023/01/26/salah-pesan-whatsapp-imbauan-tni-polri-modus-kejahatan-anak-kecil-membawa-alamat/"
"1677583163-2031","https://turnbackhoax.id/page/15","[SALAH] KABAR HARI INI PERJUANGAN PAK JOKOWI TERBAYARKAN… “Malaysia menyerah dan siap tunduk pada aturan soal PMI”","https://turnbackhoax.id/2023/01/26/salah-kabar-hari-ini-perjuangan-pak-jokowi-terbayarkan-malaysia-menyerah-dan-siap-tunduk-pada-aturan-soal-pmi/"
"1677583163-2032","https://turnbackhoax.id/page/15","[SALAH] “Video giveaway Jusuf Hamka melalui akun Facebook Yusuf HAMKA”","https://turnbackhoax.id/2023/01/26/salah-video-giveaway-jusuf-hamka-melalui-akun-facebook-yusuf-hamka/"
